Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code,Sentiment
63095,2023-04-26,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje publishes the Comments on the (unaudited) unconsolidated Income Statement and Balance Sheet for the period 01.01 – 31.03 2023.

	Komercijalna Banka AD Skopje reminds the existing and potential investors that when making their investment decisions it is necessary to take into account both, the short-term quarterly results and the long-term annual forecasts, planned activities and their effect on the financial result and all other relevant information.

	 

Comment on the unconsolidated unaudited
Income Statement and Balance Sheet
of Komercijalna Banka AD Skopje
for the period 01.01 - 31.03.2023
1. Income Statement
In the period 01.01-31.03.2023, Komercijalna Banka AD Skopje realized a positive financial
result from its operations in the amount of MKD 1,039.7 million compared to the positive
financial result from the same period last year in the amount of MKD 522.6 million, noting an
increase by 98.9%. The planned gross profit for the first quarter of the year is realized by
136.4%. The profit realized before provisioning, which is an indicator of the Bank's operational
capability to cover the operating expenses, has increased by 67.9%, compared to the same
period last year. The increase is mainly due to the increased income from regular operations,
i.e. net-interest income, which notes a significant increase as a result of the continuous increase
in the nominal interest rate of the National Bank and the interest rates in foreign financial
markets, combined with the structure of the Bank's assets. The increase of the interest rates is
a result of the worldwide efforts to reduce inflation. The positive result of the Bank's operations
was achieved in conditions of increased uncertainty on the markets, high inflation rates that are
still present, but record a slight slowdown, as well as further tightening of the monetary policy.
The total operating income realized is in the amount of MKD 1,580.3 million and notes an
increase by 40.6% compared to the same period last year.
The net interest income represents a basic component in the formation of the total operating
income and as at 31.03.2023 notes an increase by 82.6% compared to the same period last
year. Thus, it should be pointed out that as a result of the tightening of monetary policy and
increased interest rates, a growth in interest income under loans approved to legal entities and
individuals was achieved, but this increase is significantly, even several times lower than the
increase in interest income from non-residents, financial entities and even the government
sector. For example, the increase in interest income earned from financial entities, where
placements in treasury bills and deposits in the NBRNM are dominant, are eleven times higher,
while for non-residents, where dominant are the placements in foreign banks, they are more
than fourteen times higher than the income earned in the same period last year. This is due to
the fact that in the first quarter of 2022, the Euribor interest rate was around 0% or negative,
and this year it reached around 3.5% - 4%. The interest rates on treasury bills have risen from
1.25% to the latest 5.50%, and on government bills from 0.40% to 3.70%, or 5.25% on two-
year government bonds, up to 7.14% with the latest Eurobond. In addition, the average
weighted interest rate on deposits in foreign currency, compared to the same period last year,
has increased from 0.25% to 4.39%, while the average weighted interest rate on placements
with the NBRNM from 0.31% to 3.63%. That is why, for the first time, the total interest income
from financial entities and non-residents is significantly higher than the interest income from
individuals in the Bank's balance sheet. Or else, the total interest income from financial entities,
non-residents and the government is significantly higher than the interest income from legal
entities. The Bank achieved these results thanks to the structure of the assets, in which over
55% of the placements are in cash, cash equivalents and investments in securities, which
influenced the maintenance of high liquidity and interest income profitability. As a result of these
movements, the net interest margin at the Bank’s level has increased from 1.9% in last year’s
first quarter, to 3.3% in the same period of this year.
As at 31.03.2023, the net fee and commission income amounts to MKD 267.9 million and
compared to the same period last year notes an increase by 6.8% due to an increase in the
volume of operations that continues from last year. The plan for the analyzed period is realized
by 89.2%.
The net FX gains as at 31.03.2023 amount to MKD 96.7 million and note an increase by 68.8%,
mostly as a result of the increased turnover on the F/X market with legal entities, as well as on
1",Комерцијална Банка АД Скопје,KMB,Positive
63094,2023-04-26,Non-audited profit&loss account 01.01. - 31.03.,"
	 

	Komercijalna Banka AD Skopje publishes the (unaudited) unconsolidated Income Statement, Balance Sheet and Statement of cash flows for the period 01.01 – 31.03.2023.

	Komercijalna Banka AD Skopje reminds the existing and potential investors that when making their investment decisions it is necessary to take into account both, the short-term quarterly results and the long-term annual forecasts, planned activities and their effect on the financial result and all other relevant information.

	 
",Комерцијална Банка АД Скопје,KMB,Neutral
63086,2023-04-26,Non-audited profit&loss account 01.01. - 31.03.,GTC AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ГТЦ АД Скопје,GTC,Neutral
63084,2023-04-26,Non-audited profit&loss account 01.01. - 31.03.,Interpromet AD Tetovo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Интерпромет АД Тетово,INPR,Neutral
63082,2023-04-26,Non-audited profit&loss account 01.01. - 31.03.,Klanica so ladilnik AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Кланица со ладилник АД Струмица,KLST,Neutral
63079,2023-04-26,Non-audited profit&loss account 01.01. - 31.03.,Fustelarko Borec AD Bitola published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Фустеларко Борец АД Битола,FUS,Neutral
65979,2023-11-17,Other price sensitive information,"
	Appointment of investors contact person of Cementarnica USJE AD Skopje

Врз основа на член 32 став 3 од Правилата за Pursuant to Article 32 paragraph 3 of the Listing
котација и член 34 од Статутот на Rules and Article 34 of the Statute of
Цементарница УСЈЕ АД Скопје, Одборот на Cementarnica USJE AD Skopje, the Board of
Директори без одржување на седница на ден Directors without holding a session on 16.11.2023
16.11.2023 година донесе: adopted the following:
ОДЛУКА DECISION
за назначување на лице за контакт со for appointing investors contact person
инвеститори
Член 1 Article 1
За лице одговорно за контакт со инвеститори Gabriela Barlakoska, employed at the position
на Цементарница УСЈЕ АД Скопје се назначува Financial Manager, is hereby appointed as
Габриела Барлакоска, вработена на работно investors contact person of Cementarnica USJE AD
место Менаџер за финансии, со следните Skopje, with the following contact details:
контакт податоци:
Контакт телефон: +389 2 2786 150 Telephone number: +389 2 2786 150
Ел. пошта: Gabriela.Barlakoska@usje.mk E-mail address: Gabriela.Barlakoska@usje.mk
Член 2 Article 2
Одлуката стапува во сила со денот на This Decision enters into force as of the day of its
донесувањето. adoption.
Доставено на: To be sent to:
- Архива - Archive
- Сектор за финансии - Finance Department
- Правна служба - Legal Section
Одбор на директори/Board of Directors
Претседател/ President
Јанис Паниарас/Ioannis Paniaras
_________________________",Цементарница УСЈЕ АД Скопје,USJ,Neutral
65977,2023-11-17,Draft decisions for the shareholders meeting,"
	Draft Decisions for Shareholders'Assembly.

	In accordance with Article 39 item 5 of the Listing Rules, the materials will be additionally published.
",Цементарница УСЈЕ АД Скопје,USJ,Neutral
65976,2023-11-17,Public call for shareholders meeting,"
	Public announcement to the Shareholders of Cementarnica USJE AD Skopje, for participation at Shareholders' Assembly
",Цементарница УСЈЕ АД Скопје,USJ,Neutral
65973,2023-11-17,Non-audited profit&loss account 01.01. - 30.09.,Pelisterka AD Skopje published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Пелистерка АД Скопје,LOZP,Neutral
