Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code
64784,2023-07-21,Other decisions of the shareholders meeting,"
	Makedonski Telekom AD Skopje publishes the Resolution adopted on the Shareholders Assembly meeting of the Company held on 21.07.2023. 

",Македонски Телеком АД Скопје,TEL
63662,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,GD Tikves AD Kavadarci published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ГД Тиквеш АД Кавадарци,TIKV
63661,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Makosped AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Макошпед АД Скопје,MSK
64780,2023-07-21,Non-audited financial statements 01.01. - 30.06.,Rudnici Banani AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Рудници Бањани АД Скопје,BANA
63659,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Ugotur AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Уготур АД Скопје,RUG
64759,2023-07-20,Non-audited financial statements 01.01. - 30.06.,Edinstvo AD Strumica published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Единство АД Струмица,EDIN
64757,2023-07-20,Non-audited financial statements 01.01. - 30.06.,Edinstvo AD Strumica published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Единство АД Струмица,EDIN
63656,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Zito Luks AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Жито Лукс АД Скопје,ZIL
64745,2023-07-18,Non-audited financial statements 01.01. - 30.06.,Veteks AD Veles published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Ветекс АД Велес,VTKS
63654,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Makpromet AD Stip published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Макпромет АД Штип,MAKP
64732,2023-07-17,Non-audited financial statements 01.01. - 30.06.,Fruktal Mak AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Фруктал Мак АД Скопје,KONZ
63653,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Patnicki soobrakaj - Transkop AD Bitola published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Патнички сообраќај - Транскоп АД Битола,TRPS
64707,2023-07-11,Non-audited financial statements 01.01. - 30.06.,Oranzerii Hamzali AD Strumica published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Оранжерии Хамзали АД Струмица,ORAN
63637,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Makpromet AD Stip published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Макпромет АД Штип,MAKP
64665,2023-06-30,Other price sensitive information,"
	Respected,

	NLB Banka AD Skopje informs that on June 30, 2023 dividend payment was made in accordance with the Decision on determination of the dividend amount and determination of dividend calendar of NLB Banka AD Skopje  from the Shareholders Assembly held on May 31, 2023.

	The total amount of dividend payable to shareholders is 2,076,222,291 MKD. The amount of gross dividend per share is 2,431 MKD.

	The dividend payout was made to all shareholders who have accounts in NLB Banka AD Skopje and shareholders who have submitted the correct payment instructions for dividend payout within the prescribed period.

	NLB Banka AD Skopje

	 
",НЛБ Банка АД Скопје,TNB
64634,2023-06-23,Other price sensitive information,"
	Announcement 23.06.2023
",Мермерен комбинат АД Прилеп,MERM
63944,2023-05-16,Audited financial statements,"
	Audited financial statements

",Цементарница УСЈЕ АД Скопје,USJ
66117,2023-12-28,Other price sensitive information,"
	Financial calendar 2024

ALKALOID AD Skopje -
Financial calendar
Date* Event/Report Type**
26.2. - 01.3.2024 Release - Unaudited stand-alone and consolidated financial state-
ments and performance analyses for Jan-Dec 2023
01.3. - 07.3.2024 Public call for Annual Shareholders Meeting
01.3. - 07.3.2024 Release - Annual Shareholders Meeting materials
01.4. - 07.4.2024 Annual Shareholders Meeting
01.4. - 07.4.2024 Decision on distribution of profit for 2023
01.4. - 07.4.2024 2023 Dividend Calendar
01.4. - 07.4.2024 Release - Audited financial statements for 2023
24.4. - 30.4.2024 Release - Unaudited stand-alone and consolidated income state-
ments and performance analyses for Jan-Mar 2024
25.7. - 31.7.2024 Release - Unaudited stand-alone and consolidated financial state-
ments and performance analyses for Jan-Jun 2024
25.10. - 31.10.2024 Release - Unaudited stand-alone and consolidated income state-
ments and performance analyses for Jan-Sep 2024
25.12. - 31.12.2024 Release – 2025 Business Plan
* Date* Dates are estimated and may be subject to change
** All reports will be published on the SEI-NET system on the Macedonian Stock Exchange
(www.mse.mk) and on the Alkaloid AD Skopje corporate web-page in „About Investors“ (www.
alkaloid.com.mk)",Алкалоид АД Скопје,ALK
66090,2023-12-22,Other price sensitive information,"
	ALKALOID AD Skopje Wins Most Transparent Listed Joint Stock Company and Stock of the Year Awards in 2023

	At the 2023 Annual Awards ceremony organized by the Macedonian Stock Exchange recognizing listed companies, Stock Exchange members, and other entities associated with the Macedonian securities market, held on December 21, 2023, ALKALOID AD Skopje won the prestigious award for Most Transparent Listed Joint Stock Company for 2023, as chosen by the media.

	The award bestowed upon ALKALOID for 11 consecutive years is a testament to the company’s high standards of corporate governance. It serves as further evidence of the company’s exceptional commitment to transparency in its operations and the high quality of communication maintained with all stakeholders, including investors, institutions, media, and the general public.

	Furthermore, Alkaloid won another award – the 2023 Stock of the Year award, according to the votes of the general public in the poll organized by MSE and the Faktor portal.

	The company’s positive outcomes stem directly from its unwavering commitment to transparent operations. ALKALOID remains dedicated to building a sustainable growth and development model, providing clear and predictable expectations for the community and all stakeholders. These principles will remain fundamental to the company's overall operation, continuing to enhance and build upon these aspects in the years to come.
",Алкалоид АД Скопје,ALK
66075,2023-12-20,Other price sensitive information,"
	NLB Bankа AD Skopje informs that it has realized transaction with Nova Ljubljanska banka d.d., Ljubljana on the basis of prepayment of Subordinated Loan Agreement amounting to EUR 11 million.

	Nova Ljubljanska banka d.d., Ljubljana is the dominant shareholder of NLB Bankа AD Skopje with 86.97% share in the total number of shares of the Bank.

	The subordinated loan was qualified as an additional Tier II capital for the Bank. 

	 
",НЛБ Банка АД Скопје,TNB
66066,2023-12-18,Changes in the managing bodies,"
	Respected,

	We are informing you that on December 15th, 2023 the National Bank of the Republic of North Macedonia has issued a Decision granting prior consent for Mr. Branko Greganovic to be re-appointed as President of the Management Board of NLB Banka AD Skopje, with a new term of 4 years, starting from January 2nd, 2024.

	With respect,

	 
",НЛБ Банка АД Скопје,TNB
